feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
-9.97,-44.51,,0.14,0.59,0.59,137.53,31.89,71.09,,0.78,3.47,4.47,55.23,77.61,17.86,0.71,0.0,19.03,61.28,1.0
39.88,49.91,13.8,0.51,2.11,4.44,125.91,37.94,23.7,55.11,0.2,0.25,1.25,53.97,20.1,242.73,5.22,0.0,4.87,18.32,1.0
17.9,48.05,3.76,0.34,1.98,1.98,76.52,47.73,29.02,,0.63,1.68,2.68,17.9,62.75,36.15,2.57,0.0,0.0,0.0,1.0
-42.89,-53.64,-21.09,4.23,11.61,14.59,178.98,86.23,11.68,34.82,0.2,0.25,1.25,-19.09,20.04,-195.48,21.48,0.0,11.71,-253.74,1.0
45.1,47.74,,18.12,18.12,18.12,639.59,,34.92,,0.06,0.06,1.06,45.1,5.52,817.08,,0.0,0.0,0.0,1.0
0.57,15.76,,0.32,0.8,0.94,319.78,144.13,304.13,42.73,0.96,26.76,27.76,26.8,96.4,6.15,0.36,0.0,17.61,59.94,1.0
0.67,0.68,0.42,504.4,504.4,504.4,188.68,,0.44,,0.0,0.0,1.0,0.67,0.2,340.0,,0.0,0.0,0.0,1.0
6.02,25.88,,0.51,1.24,1.24,82.18,1.05,50.83,,0.77,3.3,4.3,137.17,76.73,20.65,1.14,1.39,22.78,67.88,1.0
-29.25,143.14,-27.41,0.8,0.83,0.83,341.14,11.87,406.34,,1.2,-5.89,-4.89,-29.25,120.44,-24.29,,0.0,0.0,0.0,1.0
10.15,-854.31,11.85,0.11,0.59,0.61,425.32,202.01,415.57,8.51,101.19,-8520.94,-84.21,19.25,101.19,16.56,0.03,-0.51,7.82,28.85,1.0
48.17,58.25,17.64,6.63,6.64,6.64,118.29,0.12,19.86,,0.17,0.21,1.21,48.17,17.3,278.48,,0.0,0.0,0.0,1.0
-0.56,-2.06,-0.59,0.61,1.37,1.37,216.36,212.32,276.61,,0.73,2.68,3.68,-0.56,72.8,-0.77,,0.0,0.0,0.0,1.0
-2.63,83.89,,0.03,0.2,0.2,971.03,135.31,828.61,0.0,0.86,-27.5,-31.87,-2.63,86.28,34.11,-0.04,0.0,0.0,0.0,1.0
4.61,32.88,22.91,0.32,0.38,0.65,1810.52,102.27,1539.85,414.07,0.86,6.14,7.14,4.67,86.0,5.36,0.32,0.0,0.34,1.05,1.0
5.1,29.17,2.5,0.32,1.01,1.02,178.23,88.82,129.26,0.9,0.82,4.72,5.72,8.43,82.44,18.84,1.05,0.0,1.27,12.39,1.0
10.87,11.58,4.23,16.24,16.24,16.24,54.43,,8.62,,0.06,0.07,1.07,18.42,6.16,176.55,,0.0,2.94,33.46,1.0
22.37,34.93,,2.41,7.16,7.16,249.39,78.48,16.54,,35.95,56.13,1.56,22.43,35.95,62.23,1.23,0.0,0.03,0.11,1.0
51.48,63.82,38.67,1.57,3.18,3.18,85.63,136.73,84.99,,0.19,0.24,1.24,66.48,19.33,266.24,,0.0,11.27,18.45,1.0
49.16,57.98,50.34,6.27,6.58,6.58,293.87,17.18,56.06,,15.21,17.93,1.18,49.16,15.21,323.29,,0.0,0.0,0.0,1.0
0.99,1.08,1.33,11.0,14.05,14.48,489.65,64.76,29.75,12.65,0.08,0.09,1.09,18.73,8.44,69.41,8.57,0.0,17.65,51.57,1.0
43.04,47.22,,11.46,11.46,11.46,441.74,,38.11,,8.84,9.7,1.1,69.24,8.84,486.96,,0.0,23.41,25.77,1.0
1.36,3.28,1.05,0.22,1.4,2.2,279.47,129.79,98.01,88.32,0.58,1.41,2.41,16.35,58.49,9.65,4.81,17.75,11.51,67.54,1.0
4.67,8.39,,2.1,2.26,2.26,134.96,9.13,59.09,,0.44,0.79,1.79,4.67,44.27,10.56,,0.0,0.0,0.0,1.0
12.76,99.55,6.93,0.02,0.71,1.15,197.8,116.4,170.55,75.12,0.87,6.8,7.8,12.76,87.18,14.72,,0.0,0.0,0.0,1.0
20.33,41.1,8.44,1.22,1.4,1.4,151.18,13.36,75.58,0.07,0.51,1.02,2.02,20.33,50.55,60.0,1.7,0.0,0.0,0.0,1.0
14.12,15.84,3.05,8.78,9.24,9.24,78.59,3.83,8.41,,10.82,12.14,1.12,35.81,10.82,130.48,,0.0,4.68,51.34,1.0
5.85,5.91,,110.94,110.94,110.94,5384.07,,48.0,,0.9,0.91,1.01,5.85,0.9,649.38,,0.0,0.0,0.0,1.0
5.42,-161.82,8.06,0.63,0.67,0.76,541.06,21.96,551.16,45.37,1.03,-30.84,-29.84,11.46,103.35,7.71,-0.14,0.0,8.97,47.07,1.0
0.36,0.67,,0.6,1.26,2.27,237.98,58.39,66.24,89.72,0.46,0.86,1.86,15.09,46.15,11.42,4.33,9.45,7.51,48.0,1.0
0.55,0.56,9.4,1.47,84.8,84.8,1929.34,,72.48,,0.01,0.01,1.01,0.55,1.18,46.67,,0.0,0.0,0.0,1.0
1.34,2.29,,0.39,0.39,0.39,132.82,,76.12,0.6,0.41,0.7,1.7,26.9,41.32,21.76,0.7,0.0,10.93,57.3,1.0
10.23,10.57,,24.0,31.04,31.04,584.65,185.14,26.28,,0.03,0.03,1.03,12.22,3.22,317.61,,0.0,3.33,9.17,1.0
4.09,32.86,0.77,0.09,0.53,0.53,68.53,23.95,32.14,,0.88,7.03,8.03,63.42,87.55,15.35,0.22,33.91,11.17,76.83,1.0
20.55,21.82,77.96,17.24,17.24,17.24,1380.62,,79.2,,5.8,6.16,1.06,20.55,5.8,354.36,,0.0,0.0,0.0,1.0
17.95,18.91,19.46,17.92,19.74,19.74,394.61,36.0,19.77,,0.05,0.05,1.05,17.95,5.07,354.38,,0.0,0.0,0.0,1.0
1.68,3.7,0.97,0.46,1.6,2.03,210.4,115.81,69.75,43.72,0.55,1.21,2.21,29.51,54.69,3.26,50.49,19.09,16.09,76.41,1.0
9.43,13.38,3.09,2.15,4.77,4.77,119.13,64.85,24.67,,0.29,0.42,1.42,9.43,29.47,32.01,,8.53,0.0,0.0,1.0
1.08,1.15,3.42,10.67,11.97,12.13,1156.23,92.66,70.99,11.67,0.06,0.07,1.07,7.27,6.41,46.45,3.83,0.0,14.43,46.46,1.0
9.15,13.47,,0.5,1.36,1.45,301.92,78.86,91.74,7.96,0.32,0.47,1.47,31.87,32.1,51.37,1.25,0.0,13.23,31.99,1.0
-0.51,-2.5,-0.55,1.06,1.08,1.08,391.95,7.29,308.95,,0.8,3.93,4.93,18.05,79.7,5.32,1.47,0.0,19.98,71.9,1.0
8.64,18.08,3.79,0.82,1.89,1.89,159.76,63.89,82.52,0.0,0.52,1.09,2.09,8.64,52.22,16.6,37.63,0.0,0.0,0.0,1.0
9.49,12.34,5.05,3.07,4.27,4.27,193.7,52.29,43.77,0.0,0.23,0.3,1.3,15.46,23.07,54.76,30.58,0.0,3.17,19.39,1.0
6.31,-1419.03,11.08,0.09,0.59,0.67,639.38,309.98,632.89,48.44,1.0,-225.87,-224.87,17.73,100.44,12.53,-0.01,0.0,20.05,49.76,1.0
-22.38,38.0,-17.34,0.71,0.98,0.98,281.97,23.03,208.08,,158.9,-269.77,-1.7,-22.38,158.9,-14.08,0.77,70.34,0.0,0.0,1.0
9.93,57.94,,0.2,1.27,1.34,59.22,20.05,12.35,1.31,0.82,4.76,5.84,156.61,81.51,19.06,1.05,10.96,16.66,58.93,1.0
1.71,31.34,,0.33,1.04,1.04,301.69,200.57,282.09,,94.54,1732.04,18.32,3.57,94.54,2.49,3.16,0.0,1.14,27.34,1.0
-6.61,-9.1,-6.37,1.54,3.66,3.66,146.43,201.16,94.86,,0.27,0.38,1.38,-2.79,27.37,-24.15,,0.0,3.68,-339.44,1.0
22.66,32.53,3.37,1.3,3.3,3.3,54.13,32.37,8.22,,0.3,0.44,1.44,22.66,30.32,74.75,,14.97,0.0,0.0,1.0
41.71,67.75,11.35,2.39,2.61,2.61,99.05,8.11,37.59,,0.38,0.62,1.62,100.09,38.44,108.49,,0.0,15.89,54.33,1.0
5.86,36.26,25.24,13.74,15.15,15.5,1568.79,19.35,13.79,4.87,0.84,5.19,6.19,5.86,83.85,16.69,1.15,81.22,0.0,0.0,1.0
17.1,18.06,,18.94,18.94,18.94,1626.28,,84.91,,5.28,5.57,1.06,17.1,5.28,323.96,,0.0,0.0,0.0,1.0
5.34,10.83,3.03,1.97,1.97,1.97,120.18,,103.4,,0.51,1.03,2.03,5.34,50.66,10.54,,0.0,0.0,0.0,1.0
3.38,10.49,1.44,1.44,1.81,2.57,41.85,22.19,59.78,45.31,0.68,2.1,3.1,6.48,67.75,4.99,,0.0,1.32,34.49,1.0
26.58,51.51,,1.09,1.69,1.69,190.97,54.89,91.41,,48.4,93.79,1.94,98.07,48.4,55.7,2.93,0.0,26.35,47.04,1.0
14.01,25.46,2.66,0.54,1.76,1.76,69.09,37.39,30.72,,0.45,0.82,1.82,14.01,44.96,33.74,2.62,0.0,0.0,0.0,1.0
35.5,42.11,,4.76,6.38,6.38,,,,,0.16,0.19,1.19,35.5,15.69,226.36,,15.69,,0.0,1.0
-2.44,-11.44,-10.82,0.27,0.39,0.39,1611.37,145.9,1222.54,,0.78,3.66,4.68,2.04,78.3,5.2,0.33,0.0,14.63,31.86,1.0
13.63,38.74,7.04,0.3,1.02,1.31,188.18,86.51,120.66,35.23,0.65,1.84,2.84,13.63,64.83,25.69,2.32,0.0,0.0,0.0,1.0
1.34,75.18,0.95,4.59,7.92,12.14,258.14,31.15,9.46,39.89,0.98,55.2,56.24,9.68,98.15,4.69,1.98,2.1,4.25,42.54,1.0
16.49,17.33,4.35,19.17,20.53,20.53,95.97,6.26,4.62,,0.05,0.05,1.05,16.49,4.87,338.44,,0.0,0.0,0.0,1.0
16.56,18.21,,17.73,17.73,17.73,1417.17,,79.04,,0.09,0.1,1.1,16.56,9.06,182.75,,0.0,0.0,0.0,1.0
-2.53,-13.29,,0.01,1.43,1.43,373.17,275.46,193.71,,0.81,4.25,5.25,24.53,80.96,-3.13,0.83,0.0,20.79,72.6,1.0
12.84,17.99,,1.86,3.48,3.48,67.98,30.79,18.98,,0.29,0.4,1.4,41.63,28.64,47.28,45.0,0.0,3.92,45.05,1.0
8.55,33.63,,0.34,0.63,0.63,251.69,54.16,182.22,0.1,0.74,2.93,3.93,44.99,74.46,15.0,0.48,0.0,18.45,49.25,1.0
-3.81,-4.79,,4.86,4.87,4.87,2852.59,3.08,547.53,,20.55,25.86,1.26,-3.81,20.55,-18.52,,1.14,0.0,0.0,1.0
10.98,91.71,,0.23,1.07,1.07,149.74,99.88,129.43,0.09,88.03,735.47,8.35,41.17,88.03,13.73,1.95,0.0,10.93,54.29,1.0
1.13,15.7,0.87,0.04,0.38,1.08,277.67,85.43,254.78,178.3,92.77,1284.01,13.84,4.22,92.77,1.22,,0.0,1.88,57.51,1.0
49.06,60.25,4.04,4.32,5.38,5.38,23.79,5.85,5.5,,18.58,22.81,1.23,49.06,18.58,264.11,,0.0,0.0,0.0,1.0
48.28,56.75,34.4,5.88,6.7,6.7,218.06,31.49,38.3,,0.15,0.18,1.18,48.28,14.93,323.36,,0.0,0.0,0.0,1.0
4.89,6.87,9.24,2.31,3.01,3.01,517.8,137.76,196.16,,0.29,0.41,1.41,4.89,28.83,16.95,5.37,0.0,0.0,0.0,1.0
1.2,16.51,,0.82,1.06,1.06,3333.54,170.2,34.63,,0.93,12.71,13.71,1.82,92.7,6.03,1.02,20.63,4.69,6.13,1.0
7.76,139.28,2.26,0.43,0.52,0.67,106.21,6.51,98.71,14.39,0.94,16.96,17.96,20.57,94.43,27.3,0.15,0.0,3.74,20.35,1.0
2.59,67.59,17.67,0.08,0.11,0.11,2479.38,49.59,1644.93,,0.96,25.06,26.06,2.59,96.16,7.96,0.36,0.0,0.0,0.0,1.0
-3.3,-7.06,-0.74,0.41,1.17,2.1,81.51,28.97,38.32,35.92,0.53,1.14,2.14,130.87,53.26,-6.2,,0.0,30.04,91.21,1.0
-0.2,-0.26,-0.35,0.03,1.24,1.71,634.67,174.05,43.41,67.48,0.24,0.32,1.32,11.63,24.19,52.91,1.27,15.98,15.05,26.38,1.0
15.67,58.72,,0.5,1.29,1.29,182.8,93.93,119.0,,0.73,2.75,3.75,22.69,73.32,26.32,2.33,7.41,2.59,14.19,1.0
11.56,58.77,,0.09,1.13,1.13,112.43,92.61,89.21,,80.32,408.26,5.08,34.56,80.32,15.46,2.15,0.0,4.6,37.54,1.0
0.97,20.55,0.97,0.33,1.32,1.32,362.66,50.21,50.6,,0.95,20.1,21.1,0.97,95.26,1.02,0.06,0.0,0.0,0.0,1.0
16.21,49.13,19.61,1.4,1.49,1.49,440.32,26.59,291.78,,67.0,203.04,3.03,16.21,67.0,24.19,,0.0,0.0,0.0,1.0
15.76,19.73,6.24,4.96,5.07,5.11,144.21,3.19,27.92,0.98,0.2,0.25,1.25,161.85,20.12,78.34,,0.0,57.88,86.38,1.0
-44.97,-253.51,-11.21,2.48,3.52,3.52,90.74,21.8,21.05,,0.82,4.64,5.64,-44.97,82.26,-54.66,1.01,0.0,0.0,0.0,1.0
-3.34,-19.4,-1.05,0.96,1.12,1.12,114.19,15.41,92.4,,82.78,480.86,5.81,3.72,82.78,-3.82,2.11,0.0,2.21,94.63,1.0
0.88,42.05,52.15,2.13,3.22,3.22,21653.29,219.72,200.95,,0.98,46.96,47.96,0.88,97.91,0.9,1.02,0.0,0.0,0.0,1.0
26.55,26.55,7.97,,,,109.32,,,,,,1.0,26.55,0.0,,,0.0,0.0,0.0,1.0
-3.23,-20.45,-1.78,0.07,0.63,0.64,172.87,94.69,167.32,0.36,84.23,533.99,6.34,14.33,84.23,2.93,0.34,0.0,9.7,84.48,1.0
10.41,11.01,9.83,3.82,18.49,18.49,343.52,269.52,18.37,,5.41,5.72,1.06,10.41,5.41,192.59,,0.0,0.0,0.0,1.0
1.44,11.54,0.55,0.04,0.58,1.14,137.43,64.19,118.9,66.73,0.87,6.99,7.99,51.58,87.48,1.65,,0.0,18.93,177.14,1.0
0.53,0.54,1.14,210.46,210.46,210.46,489.5,,3.66,,0.0,0.0,1.0,0.53,0.48,112.5,,0.0,0.0,0.0,1.0
52.56,98.15,30.66,1.1,2.01,2.01,212.36,88.64,95.28,,46.46,86.76,1.87,52.56,46.46,114.36,7.97,1.09,0.0,0.0,1.0
36.01,38.76,47.8,8.84,10.47,10.47,483.16,55.37,33.99,0.0,0.07,0.08,1.08,43.13,7.1,673.69,3.64,0.0,9.45,10.57,1.0
-212.89,69.29,-1091.2,74.04,297.38,297.38,1865.72,514.56,2.3,,4.07,-1.33,-0.33,-195.94,407.24,-52.28,-4.89,0.0,86.91,-8.69,1.0
-40.45,239.08,-10.92,0.14,1.32,1.32,98.23,86.61,55.87,,116.92,-691.01,-5.91,-39.62,116.92,-34.6,,18.53,0.22,-2.93,1.0
38.24,39.42,,12.36,33.35,33.35,598.3,372.45,17.74,,0.03,0.03,1.03,38.24,3.0,1275.32,,0.0,0.0,0.0,1.0
12.82,17.88,8.65,2.25,2.56,2.56,245.56,21.43,68.66,,0.28,0.39,1.39,12.82,28.27,170.66,2.61,0.0,0.0,0.0,1.0
-173.2,-419.34,,1.7,1.7,1.7,,,,,58.7,142.11,2.42,-88.9,58.7,-295.08,,0.0,,-176.93,1.0
0.73,5.33,0.45,0.09,0.73,0.97,224.94,104.31,168.78,39.78,0.86,6.27,7.27,1.74,86.24,5.64,0.53,0.0,0.45,9.29,1.0
0.36,0.79,4.0,0.68,0.85,1.85,1021.94,360.0,2163.96,2160.0,0.55,1.2,2.2,0.36,54.63,0.66,,0.0,0.0,0.0,1.0
4.46,22.66,3.43,0.53,0.53,0.53,97.56,,222.11,,0.8,4.08,5.08,4.46,80.32,7.08,0.34,0.0,0.0,0.0,1.0
14.29,31.26,3.09,1.72,1.84,1.84,42.12,5.01,42.22,,54.3,118.83,2.19,14.29,54.3,26.31,,0.0,0.0,0.0,1.0
45.53,46.61,,26.06,35.31,35.15,115.9,8.4,2.64,-0.41,0.02,0.02,1.02,45.53,2.3,2259.5,6.02,0.0,0.0,0.0,1.0
-25.01,-179.26,,1.5,1.55,1.55,214.91,4.84,85.74,,0.86,6.17,7.17,-0.06,86.05,-2.21,1.58,23.6,11.64,54.95,1.0
18.99,138.2,1.71,0.56,0.99,0.99,32.82,12.06,28.0,,0.86,6.28,7.28,23.57,86.26,22.3,0.93,0.0,0.41,8.65,1.0
1.28,5.79,,0.21,0.79,0.79,308.56,136.19,237.63,,0.78,3.52,4.52,7.87,77.9,8.73,1.19,0.0,4.12,32.64,1.0
12.51,26.74,8.49,0.12,0.8,1.89,246.89,84.54,125.65,137.7,0.53,1.14,2.14,15.56,53.21,24.74,18.65,1.69,1.52,13.18,1.0
15.56,19.39,,5.06,5.06,5.06,501.64,,98.07,,19.77,24.64,1.25,15.65,19.77,78.71,,0.0,0.1,-3.15,1.0
2.23,5.15,,0.59,1.69,1.69,215.51,132.6,119.95,,56.6,130.42,2.3,13.4,56.6,5.96,9.35,0.0,4.87,49.38,1.0
4.73,23.48,,0.96,1.26,1.26,94.1,22.07,73.93,,0.8,3.97,4.97,21.47,79.87,5.92,,0.0,3.2,45.65,1.0
18.86,21.17,9.2,9.16,9.16,9.16,177.48,,19.17,,0.11,0.12,1.12,18.86,10.92,172.71,,0.0,0.0,0.0,1.0
3.86,40.4,6.13,0.72,0.88,1.06,578.87,83.26,517.84,93.34,0.9,9.47,10.47,3.86,90.45,6.97,2.47,0.0,0.0,0.0,1.0
38.84,56.11,11.39,2.62,3.64,3.64,106.72,27.86,27.41,,0.31,0.44,1.44,163.45,30.78,199.89,12.84,0.0,36.54,66.36,1.0
32.37,35.76,,9.61,10.5,10.5,655.94,54.55,61.45,,9.47,10.46,1.1,43.37,9.47,341.72,,0.0,14.67,15.59,1.0
14.94,28.87,12.38,7.99,8.01,8.76,181.43,0.88,34.06,25.36,0.48,0.93,1.93,18.44,48.24,30.97,,0.0,2.14,10.15,1.0
-5.58,-12.35,-1.08,0.94,1.32,2.74,70.39,9.62,25.42,36.13,0.55,1.21,2.21,26.4,54.8,-10.19,,0.0,6.18,98.32,1.0
-14.76,-14.76,-9.71,,,,239.54,16.31,,,,,1.0,-14.76,0.0,,,0.0,0.0,0.0,1.0
30.89,62.11,19.45,1.46,1.59,1.6,229.24,14.23,113.97,0.68,0.5,1.01,2.01,44.37,50.27,68.18,2.51,0.0,8.49,23.24,1.0
3.05,3.98,,1.82,2.92,4.28,514.14,130.58,118.75,162.01,23.36,30.49,1.3,3.05,23.36,14.77,,0.0,0.0,0.0,1.0
15.59,44.89,4.42,1.47,1.56,1.57,103.22,5.71,65.18,0.38,65.26,187.85,2.88,15.59,65.26,39.7,,0.0,0.0,0.0,1.0
-11.58,-52.58,,0.48,1.23,1.23,79.54,40.26,53.79,,0.78,3.54,4.54,32.87,77.97,-3.67,1.38,0.0,7.73,73.15,1.0
2.53,41.44,2.18,0.14,2.6,2.6,313.52,293.57,119.42,,0.94,15.36,16.36,2.53,93.89,2.7,,0.0,0.0,0.0,1.0
-1.13,-1.13,,,,,477.52,19.41,,,,,1.0,-1.13,0.0,,,0.0,0.0,0.0,1.0
30.44,37.33,3.22,2.44,3.04,3.04,38.46,4.28,7.03,,0.18,0.23,1.23,30.44,18.47,348.69,1.86,0.0,0.0,0.0,1.0
37.17,48.18,,3.99,4.06,4.07,113.76,1.71,24.99,0.27,0.23,0.29,1.3,41.37,22.56,180.56,8.33,0.0,0.96,5.49,1.0
4.49,14.12,,0.59,2.02,2.02,700.91,144.77,308.16,0.17,68.0,213.66,3.14,7.65,68.0,7.41,6.81,0.0,4.25,37.94,1.0
-30.04,74.3,-8.11,0.01,0.35,0.35,98.28,46.46,136.5,,1.4,-3.47,-2.47,-3.07,140.43,-11.97,-0.8,0.0,7.28,236.18,1.0
0.18,0.18,60.0,,,,58104.4,960.0,,,,,1.0,0.18,0.0,,,0.0,0.0,0.0,1.0
-9.09,-51.29,,0.33,1.21,1.21,142.64,244.64,275.27,,0.82,4.64,5.64,6.34,82.28,-11.05,,0.0,10.66,156.81,1.0
24.17,29.34,,4.82,5.8,5.8,337.06,56.15,57.52,,0.18,0.21,1.21,24.17,17.64,137.03,,0.0,0.0,0.0,1.0
3.46,13.17,4.73,0.44,1.29,1.34,498.32,201.2,329.03,18.97,0.74,2.81,3.81,13.71,73.74,7.7,22.97,6.62,10.21,43.07,1.0
0.04,0.06,0.05,0.08,0.94,2.1,471.84,123.53,108.3,166.85,31.58,46.15,1.46,20.02,31.58,6.54,1.95,7.68,17.43,56.58,1.0
-9.34,-9.34,,,,,18077.64,,,1068.75,,,1.0,-9.34,0.0,,,0.0,0.0,0.0,1.0
3.4,10.86,2.49,0.27,1.46,1.46,113.78,214.62,181.61,,0.69,2.2,3.2,4.99,68.72,4.94,,0.0,1.17,22.99,1.0
0.25,0.64,,0.22,0.74,0.82,450.01,128.77,230.22,20.17,61.7,161.11,2.61,3.62,61.7,3.21,0.84,4.85,2.97,46.79,1.0
-81.36,117.82,-37.59,0.12,0.14,0.47,168.18,4.73,278.58,91.73,1.69,-2.45,-1.45,-16.98,169.05,-44.84,-3.17,0.0,29.74,-123.35,1.0
8.18,26.53,,1.22,1.45,1.45,223.94,35.16,153.22,,0.69,2.24,3.24,33.2,69.18,11.82,,0.0,11.5,51.67,1.0
-18.98,-25.23,-13.52,2.68,2.93,4.21,259.23,14.84,60.86,78.25,0.25,0.33,1.33,-3.95,24.75,-76.7,,0.0,10.71,233.65,1.0
15.8,81.62,4.45,0.14,0.39,0.39,102.5,20.34,81.74,,80.64,416.51,5.17,15.8,80.64,19.6,0.28,0.0,0.0,0.0,1.0
9.94,25.43,6.69,0.23,1.77,1.78,245.12,87.99,57.22,0.62,0.61,1.56,2.56,27.36,60.91,35.0,1.3,36.44,11.73,48.58,1.0
6.39,54.05,2.22,0.85,0.93,0.95,92.6,8.21,110.16,2.83,0.88,7.47,8.47,15.37,88.19,7.24,0.72,0.0,3.13,51.47,1.0
12.76,14.09,8.78,0.72,10.62,10.62,125.93,230.99,23.33,,0.09,0.1,1.1,22.46,9.42,135.54,,0.0,6.67,30.89,1.0
16.7,41.29,9.17,0.22,0.84,1.8,199.99,61.41,93.08,95.49,0.6,1.47,2.47,24.95,59.56,34.98,5.36,3.13,3.34,15.6,1.0
2.16,-25.81,,0.08,2.62,2.62,371.69,273.26,101.03,,1.03,-12.3,-11.93,5.06,103.09,2.1,3.15,14.31,2.28,18.56,1.0
0.08,2.06,0.06,0.01,0.11,0.93,293.57,25.65,246.38,199.89,0.96,25.88,26.88,33.33,96.28,1.39,0.72,9.57,18.49,59.81,1.0
46.84,49.69,27.69,9.58,9.92,9.92,215.14,4.1,12.19,,0.06,0.06,1.06,73.06,5.73,1015.82,2.18,0.0,15.49,25.87,1.0
6.14,29.9,3.68,0.0,1.28,1.4,217.91,185.57,82.72,17.3,0.79,3.87,4.87,18.55,79.45,10.75,3.96,29.14,5.19,33.35,1.0
17.35,18.45,,19.51,19.51,19.51,1506.8,,76.38,,0.06,0.06,1.06,17.35,5.97,290.85,,0.0,0.0,0.0,1.0
0.05,2.46,21.76,1.02,1.02,1.02,130815.0,,162052.85,,0.98,50.85,51.85,0.05,98.07,0.05,,0.0,0.0,0.0,1.0
3.86,9.58,,1.49,1.87,1.92,151.84,17.71,29.44,2.1,0.6,1.48,2.48,29.33,59.76,13.57,1.69,32.61,7.65,48.85,1.0
12.26,16.14,2.91,3.95,3.95,4.16,86.29,,20.53,4.35,0.24,0.32,1.32,18.68,24.05,50.97,,0.0,1.52,26.43,1.0
8.37,8.58,24.68,42.43,42.43,42.43,622.01,,25.01,,0.02,0.02,1.02,8.37,2.36,355.3,,0.0,0.0,0.0,1.0
8.07,71.6,5.11,0.34,0.35,0.37,230.39,0.75,156.82,4.34,0.89,7.87,8.87,16.02,88.73,18.83,0.42,0.0,3.93,18.06,1.0
1.61,9.93,0.9,0.63,1.08,1.09,203.88,74.87,165.74,2.4,0.82,5.08,6.15,5.29,82.5,4.55,1.59,0.0,1.52,32.09,1.0
7.15,17.19,1.27,0.84,1.52,1.52,64.83,25.68,37.46,,0.58,1.41,2.41,7.15,58.42,13.06,3.76,0.0,0.0,0.0,1.0
1.22,46.82,,0.08,0.42,0.42,282.1,92.43,267.69,,0.97,37.26,38.26,1.22,97.39,2.89,0.04,0.0,0.0,0.0,1.0
-11.22,-153.04,-19.92,0.18,0.19,0.34,323.02,2.77,591.79,88.58,0.93,12.63,13.63,6.68,92.67,-6.44,0.11,0.0,31.77,96.15,1.0
14.21,93.25,6.53,0.1,0.89,0.9,167.17,104.21,131.67,0.14,0.82,5.37,6.56,58.55,81.77,21.96,0.56,0.0,14.85,48.55,1.0
2.66,14.39,1.74,0.27,1.88,1.88,237.48,193.28,120.38,0.09,0.81,4.4,5.4,123.26,81.49,6.7,12.71,0.0,78.68,95.26,1.0
-18.36,106.88,-775.52,0.42,1.17,1.18,15378.95,292.32,389.27,1.23,1.17,-6.82,-5.82,-18.36,117.17,-4.26,0.99,0.17,0.0,0.0,1.0
35.53,65.23,,0.5,2.16,2.16,213.63,155.78,93.8,,0.46,0.84,1.84,48.58,45.53,78.03,,0.0,5.65,15.98,1.0
-2.8,-4.55,-1.87,0.25,2.6,2.6,242.46,134.38,57.22,,0.38,0.62,1.62,17.69,38.43,12.14,1.63,0.0,13.65,47.06,1.0
8.8,25.44,4.81,-0.55,-0.06,0.21,199.14,46.57,94.67,25.26,65.41,189.06,2.89,52.46,65.41,44.79,0.39,-0.38,23.89,70.74,1.0
21.58,43.43,10.19,0.95,0.95,1.99,171.86,,85.52,88.85,0.5,1.01,2.01,23.31,50.32,42.89,,0.0,0.81,5.98,1.0
0.2,1.14,,0.1,0.38,1.16,268.53,55.6,202.93,158.05,0.82,4.67,5.67,58.53,82.36,10.22,1.84,0.0,31.79,61.72,1.0
9.85,10.19,71.85,30.39,30.39,30.39,2654.47,,86.4,,0.03,0.03,1.03,9.85,3.29,299.38,,0.0,0.0,0.0,1.0
-4.56,-9.39,,0.7,1.46,1.46,547.02,212.55,277.76,,0.51,1.06,2.06,19.08,51.45,1.8,1.95,0.0,27.14,71.77,1.0
-2.0,1.8,,0.13,0.4,0.42,137.96,70.31,264.93,5.49,2.11,-1.9,-0.9,68.92,211.25,4.97,-5.14,0.0,20.87,60.22,1.0
8.48,9.35,22.59,10.76,10.76,10.76,969.42,,89.12,,0.09,0.1,1.1,8.48,9.3,91.25,,0.0,0.0,0.0,1.0
0.81,-18.85,0.54,0.22,0.25,0.31,241.0,7.16,237.09,15.79,1.04,-24.3,-23.3,6.36,104.29,9.59,0.01,4.82,3.68,223.78,1.0
43.88,50.08,,8.08,8.08,8.08,641.78,,78.53,,0.12,0.14,1.14,43.88,12.37,354.64,,0.0,0.0,0.0,1.0
0.72,2.29,0.31,0.59,0.59,0.59,110.88,,105.54,,0.68,2.17,3.17,0.72,68.48,13.42,0.53,0.0,0.0,0.0,1.0
0.63,1667.41,,0.54,0.95,0.97,336.95,129.15,317.15,5.66,1.0,2661.49,2662.49,13.86,99.96,3.09,0.62,4.3,9.16,49.54,1.0
-104.2,486.69,-91.32,0.35,0.55,0.55,318.99,78.16,383.03,,1.21,-5.67,-4.67,-104.2,121.41,-85.83,-0.65,0.0,0.0,0.0,1.0
4.79,5.18,,13.43,13.43,13.43,493.97,,36.38,,0.07,0.08,1.08,4.79,7.45,64.38,,0.0,0.0,0.0,1.0
17.29,19.46,,9.61,9.61,9.61,231.57,,23.83,,11.13,12.53,1.13,75.69,11.13,155.33,,0.0,27.36,52.84,1.0
